DateTime,dswrf,uswrf
'31-Jul-2018 07:30:00',0,0
'31-Jul-2018 10:30:00',140.875,38
'31-Jul-2018 13:30:00',657.875,91.125
'31-Jul-2018 16:30:00',917.1875,107.3125
'31-Jul-2018 19:30:00',738.0625,95.25
'31-Jul-2018 22:30:00',249.5,56.1875
'01-Aug-2018 01:30:00',0,0
'01-Aug-2018 04:30:00',0,0
'01-Aug-2018 07:30:00',0,0
'01-Aug-2018 10:30:00',100.75,27.625
'01-Aug-2018 13:30:00',535.0625,72.75
'01-Aug-2018 16:30:00',825.6875,97.0625
'01-Aug-2018 19:30:00',749.1875,98.1875
'01-Aug-2018 22:30:00',252.0625,57.75
'02-Aug-2018 01:30:00',0,0
'02-Aug-2018 04:30:00',0,0
'02-Aug-2018 07:30:00',0,0
'02-Aug-2018 10:30:00',134.75,36.875
'02-Aug-2018 13:30:00',645.875,90.8125
'02-Aug-2018 16:30:00',922.25,109.5625
'02-Aug-2018 19:30:00',753.25,98.4375
'02-Aug-2018 22:30:00',252.1875,57.75
'03-Aug-2018 01:30:00',0,0
'03-Aug-2018 04:30:00',0,0
'03-Aug-2018 07:30:00',0,0
'03-Aug-2018 10:30:00',133.1875,36.625
'03-Aug-2018 13:30:00',644.25,90.75
'03-Aug-2018 16:30:00',921.3125,109.5
'03-Aug-2018 19:30:00',749.6875,98.25
'03-Aug-2018 22:30:00',248.1875,57.1875
'04-Aug-2018 01:30:00',0,0
'04-Aug-2018 04:30:00',0,0
'04-Aug-2018 07:30:00',0,0
'04-Aug-2018 10:30:00',123.3125,33.9375
'04-Aug-2018 13:30:00',507.3125,71.25
'04-Aug-2018 16:30:00',570.4375,67.875
'04-Aug-2018 19:30:00',484.8125,62.5
'04-Aug-2018 22:30:00',169.75,42.5
'05-Aug-2018 01:30:00',0,0
'05-Aug-2018 04:30:00',0,0
'05-Aug-2018 07:30:00',0,0
'05-Aug-2018 10:30:00',128.625,35.375
'05-Aug-2018 13:30:00',659,91.6875
'05-Aug-2018 16:30:00',935.4375,110.1875
'05-Aug-2018 19:30:00',754.6875,98.5625
'05-Aug-2018 22:30:00',243.5,55.75
'06-Aug-2018 01:30:00',0,0
'06-Aug-2018 04:30:00',0,0
'06-Aug-2018 07:30:00',0,0
'06-Aug-2018 10:30:00',128.1875,35.1875
'06-Aug-2018 13:30:00',636.3125,88.5625
'06-Aug-2018 16:30:00',917,108.1875
'06-Aug-2018 19:30:00',748.9375,97.625
'06-Aug-2018 22:30:00',242.6875,55.875
'07-Aug-2018 01:30:00',0,0
'07-Aug-2018 04:30:00',0,0
'07-Aug-2018 07:30:00',0,0
'07-Aug-2018 10:30:00',127.875,35.75
'07-Aug-2018 13:30:00',643.5,90.6875
'07-Aug-2018 16:30:00',922.75,109.5625
'07-Aug-2018 19:30:00',748.1875,98.1875
'07-Aug-2018 22:30:00',239.75,55.5
'08-Aug-2018 01:30:00',0,0
'08-Aug-2018 04:30:00',0,0
'08-Aug-2018 07:30:00',0,0
'08-Aug-2018 10:30:00',124.375,34.8125
'08-Aug-2018 13:30:00',631.0625,89.5625
'08-Aug-2018 16:30:00',898.8125,107.375
'08-Aug-2018 19:30:00',732.625,97
'08-Aug-2018 22:30:00',232.4375,54.3125
'09-Aug-2018 01:30:00',0,0
'09-Aug-2018 04:30:00',0,0
'09-Aug-2018 07:30:00',0,0
'09-Aug-2018 10:30:00',87.0625,26.5
'09-Aug-2018 13:30:00',351.3125,48.8125
'09-Aug-2018 16:30:00',901.1875,107.8125
'09-Aug-2018 19:30:00',735.25,97.4375
'09-Aug-2018 22:30:00',222.4375,50.5625
'10-Aug-2018 01:30:00',0,0
'10-Aug-2018 04:30:00',0,0
'10-Aug-2018 07:30:00',0,0
'10-Aug-2018 10:30:00',124.0625,35.125
'10-Aug-2018 13:30:00',640.8125,90.5
'10-Aug-2018 16:30:00',918.125,109.25
'10-Aug-2018 19:30:00',737.5,97.3125
'10-Aug-2018 22:30:00',225.75,52
'11-Aug-2018 01:30:00',0,0
'11-Aug-2018 04:30:00',0,0
'11-Aug-2018 07:30:00',0,0
'11-Aug-2018 10:30:00',101.4375,28.25
'11-Aug-2018 13:30:00',490.6875,69.3125
'11-Aug-2018 16:30:00',739,87.375
'11-Aug-2018 19:30:00',596,77.4375
'11-Aug-2018 22:30:00',179.75,39.9375
'12-Aug-2018 01:30:00',0,0
'12-Aug-2018 04:30:00',0,0
'12-Aug-2018 07:30:00',0,0
'12-Aug-2018 10:30:00',91.125,26.375
'12-Aug-2018 13:30:00',267.6875,38.875
'12-Aug-2018 16:30:00',425.375,51.1875
'12-Aug-2018 19:30:00',589.4375,80.1875
'12-Aug-2018 22:30:00',216,50.625
'13-Aug-2018 01:30:00',0,0
'13-Aug-2018 04:30:00',0,0
'13-Aug-2018 07:30:00',0,0
'13-Aug-2018 10:30:00',64.0625,18.5
'13-Aug-2018 13:30:00',309,44.1875
'13-Aug-2018 16:30:00',500.125,60
'13-Aug-2018 19:30:00',404.5,54.25
'13-Aug-2018 22:30:00',146.25,32.6875
'14-Aug-2018 01:30:00',0,0
'14-Aug-2018 04:30:00',0,0
'14-Aug-2018 07:30:00',0,0
'14-Aug-2018 10:30:00',106.0625,30.0625
'14-Aug-2018 13:30:00',563.3125,80.3125
'14-Aug-2018 16:30:00',501.3125,60.5625
'14-Aug-2018 19:30:00',541.0625,73.75
'14-Aug-2018 22:30:00',193.3125,46.5
'15-Aug-2018 01:30:00',0,0
'15-Aug-2018 04:30:00',0,0
'15-Aug-2018 07:30:00',0,0
'15-Aug-2018 10:30:00',90.0625,24.625
'15-Aug-2018 13:30:00',372.9375,53.375
'15-Aug-2018 16:30:00',902.875,108.375
'15-Aug-2018 19:30:00',723.25,96.75
'15-Aug-2018 22:30:00',213.0625,50.75
'16-Aug-2018 01:30:00',0,0
'16-Aug-2018 04:30:00',0,0
'16-Aug-2018 07:30:00',0,0
'16-Aug-2018 10:30:00',108.5,30.5
'16-Aug-2018 13:30:00',622.75,89.5
'16-Aug-2018 16:30:00',903.8125,108.4375
'16-Aug-2018 19:30:00',722.0625,96.6875
'16-Aug-2018 22:30:00',209.375,50.0625
'17-Aug-2018 01:30:00',0,0
'17-Aug-2018 04:30:00',0,0
'17-Aug-2018 07:30:00',0,0
'17-Aug-2018 10:30:00',110.25,31.875
'17-Aug-2018 13:30:00',615.1875,89
'17-Aug-2018 16:30:00',878.4375,105.9375
'17-Aug-2018 19:30:00',692.3125,93.0625
'17-Aug-2018 22:30:00',199.4375,47.625
'18-Aug-2018 01:30:00',0,0
'18-Aug-2018 04:30:00',0,0
'18-Aug-2018 07:30:00',0,0
'18-Aug-2018 10:30:00',62.75,17.8125
'18-Aug-2018 13:30:00',247.5625,36.6875
'18-Aug-2018 16:30:00',504.9375,61.0625
'18-Aug-2018 19:30:00',575.0625,76.25
'18-Aug-2018 22:30:00',181.9375,42.375
'19-Aug-2018 01:30:00',0,0
'19-Aug-2018 04:30:00',0,0
'19-Aug-2018 07:30:00',0,0
'19-Aug-2018 10:30:00',22.625,6.625
'19-Aug-2018 13:30:00',130.8125,19.0625
'19-Aug-2018 16:30:00',204.6875,25.375
'19-Aug-2018 19:30:00',231.125,31.5625
'19-Aug-2018 22:30:00',94.8125,22.625
'20-Aug-2018 01:30:00',0,0
'20-Aug-2018 04:30:00',0,0
'20-Aug-2018 07:30:00',0,0
'20-Aug-2018 10:30:00',42.875,12.5625
'20-Aug-2018 13:30:00',248.6875,35.8125
'20-Aug-2018 16:30:00',383.0625,46.625
'20-Aug-2018 19:30:00',315.8125,42.875
'20-Aug-2018 22:30:00',97.375,23.6875
'21-Aug-2018 01:30:00',0,0
'21-Aug-2018 04:30:00',0,0
'21-Aug-2018 07:30:00',0,0
'21-Aug-2018 10:30:00',49.0625,14.625
'21-Aug-2018 13:30:00',339.1875,48.8125
'21-Aug-2018 16:30:00',499.5,60.3125
'21-Aug-2018 19:30:00',466.5,63.0625
'21-Aug-2018 22:30:00',177.0625,43.875
'22-Aug-2018 01:30:00',0,0
'22-Aug-2018 04:30:00',0,0
'22-Aug-2018 07:30:00',0,0
'22-Aug-2018 10:30:00',62.75,19.625
'22-Aug-2018 13:30:00',271.125,39.8125
'22-Aug-2018 16:30:00',612.75,74
'22-Aug-2018 19:30:00',693.625,95
'22-Aug-2018 22:30:00',186.75,46.5
'23-Aug-2018 01:30:00',0,0
'23-Aug-2018 04:30:00',0,0
'23-Aug-2018 07:30:00',0,0
'23-Aug-2018 10:30:00',101.5625,29.9375
'23-Aug-2018 13:30:00',297.625,44.375
'23-Aug-2018 16:30:00',758.375,91
'23-Aug-2018 19:30:00',716.0625,96.375
'23-Aug-2018 22:30:00',192.25,47.5625
'24-Aug-2018 01:30:00',0,0
'24-Aug-2018 04:30:00',0,0
'24-Aug-2018 07:30:00',0,0
'24-Aug-2018 10:30:00',101.75,30.0625
'24-Aug-2018 13:30:00',622,89.8125
'24-Aug-2018 16:30:00',904.3125,108.375
'24-Aug-2018 19:30:00',710.6875,96
'24-Aug-2018 22:30:00',186.9375,46.6875
'25-Aug-2018 01:30:00',0,0
'25-Aug-2018 04:30:00',0,0
'25-Aug-2018 07:30:00',0,0
'25-Aug-2018 10:30:00',100.125,29.75
'25-Aug-2018 13:30:00',589,84.1875
'25-Aug-2018 16:30:00',886.4375,105.3125
'25-Aug-2018 19:30:00',701,93.625
'25-Aug-2018 22:30:00',178.5625,43.4375
'26-Aug-2018 01:30:00',0,0
'26-Aug-2018 04:30:00',0,0
'26-Aug-2018 07:30:00',0,0
'26-Aug-2018 10:30:00',96.5,28.5625
'26-Aug-2018 13:30:00',608.25,88.125
'26-Aug-2018 16:30:00',890.4375,107.625
'26-Aug-2018 19:30:00',691.4375,94.75
'26-Aug-2018 22:30:00',175.25,44.6875
'27-Aug-2018 01:30:00',0,0
'27-Aug-2018 04:30:00',0,0
'27-Aug-2018 07:30:00',0,0
'27-Aug-2018 10:30:00',91.8125,27.4375
'27-Aug-2018 13:30:00',582.375,85.5
'27-Aug-2018 16:30:00',846,103.0625
'27-Aug-2018 19:30:00',654.0625,89.4375
'27-Aug-2018 22:30:00',162.375,40.6875
'28-Aug-2018 01:30:00',0,0
'28-Aug-2018 04:30:00',0,0
'28-Aug-2018 07:30:00',0,0
'28-Aug-2018 10:30:00',90.4375,27.3125
'28-Aug-2018 13:30:00',580.9375,86.1875
'28-Aug-2018 16:30:00',853.8125,105.125
'28-Aug-2018 19:30:00',656.625,90.9375
'28-Aug-2018 22:30:00',162.75,42.125
'29-Aug-2018 01:30:00',0,0
'29-Aug-2018 04:30:00',0,0
'29-Aug-2018 07:30:00',0,0
'29-Aug-2018 10:30:00',89.6875,27.1875
'29-Aug-2018 13:30:00',586.5,87.4375
'29-Aug-2018 16:30:00',859.8125,106
'29-Aug-2018 19:30:00',667.5,93.3125
'29-Aug-2018 22:30:00',161.1875,42.25
'30-Aug-2018 01:30:00',0,0
'30-Aug-2018 04:30:00',0,0
'30-Aug-2018 07:30:00',0,0
'30-Aug-2018 10:30:00',87.625,26.6875
'30-Aug-2018 13:30:00',578.875,86.9375
'30-Aug-2018 16:30:00',849.5625,105.4375
'30-Aug-2018 19:30:00',617.1875,86.0625
'30-Aug-2018 22:30:00',102.4375,26.25
'31-Aug-2018 01:30:00',0,0
'31-Aug-2018 04:30:00',0,0
'31-Aug-2018 07:30:00',0,0
'31-Aug-2018 10:30:00',64.3125,19.125
'31-Aug-2018 13:30:00',395,57.8125
'31-Aug-2018 16:30:00',734.8125,89.9375
'31-Aug-2018 19:30:00',660.8125,91.875
'31-Aug-2018 22:30:00',140.0625,36.25
'01-Sep-2018 01:30:00',0,0
'01-Sep-2018 04:30:00',0,0
'01-Sep-2018 07:30:00',0,0
'01-Sep-2018 10:30:00',26.4375,8.0625
'01-Sep-2018 13:30:00',186.9375,27.875
'01-Sep-2018 16:30:00',321.5,39.75
'01-Sep-2018 19:30:00',300.625,42.5625
'01-Sep-2018 22:30:00',99.4375,27
'02-Sep-2018 01:30:00',0,0
'02-Sep-2018 04:30:00',0,0
'02-Sep-2018 07:30:00',0,0
'02-Sep-2018 10:30:00',64.75,19.6875
'02-Sep-2018 13:30:00',472.125,69.875
'02-Sep-2018 16:30:00',725.1875,88.875
'02-Sep-2018 19:30:00',645.75,91.125
'02-Sep-2018 22:30:00',147.8125,40.1875
'03-Sep-2018 01:30:00',0,0
'03-Sep-2018 04:30:00',0,0
'03-Sep-2018 07:30:00',0,0
'03-Sep-2018 10:30:00',76,23.3125
'03-Sep-2018 13:30:00',567.25,86.1875
'03-Sep-2018 16:30:00',839.125,104.75
'03-Sep-2018 19:30:00',643,91.8125
'03-Sep-2018 22:30:00',142.125,39.1875
'04-Sep-2018 01:30:00',0,0
'04-Sep-2018 04:30:00',0,0
'04-Sep-2018 07:30:00',0,0
'04-Sep-2018 10:30:00',78.375,24.375
'04-Sep-2018 13:30:00',558.0625,84.6875
'04-Sep-2018 16:30:00',826.9375,103.1875
'04-Sep-2018 19:30:00',639.5,91.6875
'04-Sep-2018 22:30:00',139.0625,38.6875
'05-Sep-2018 01:30:00',0,0
'05-Sep-2018 04:30:00',0,0
'05-Sep-2018 07:30:00',0,0
'05-Sep-2018 10:30:00',78.8125,24.6875
'05-Sep-2018 13:30:00',565.0625,85.75
'05-Sep-2018 16:30:00',836.875,104.625
'05-Sep-2018 19:30:00',637,91.5625
'05-Sep-2018 22:30:00',135.875,38.1875
'06-Sep-2018 01:30:00',0,0
'06-Sep-2018 04:30:00',0,0
'06-Sep-2018 07:30:00',0,0
'06-Sep-2018 10:30:00',75.8125,24
'06-Sep-2018 13:30:00',557.4375,85.5625
'06-Sep-2018 16:30:00',827.375,104.0625
'06-Sep-2018 19:30:00',626.25,90.8125
'06-Sep-2018 22:30:00',129.75,36.9375
'07-Sep-2018 01:30:00',0,0
'07-Sep-2018 04:30:00',0,0
'07-Sep-2018 07:30:00',0,0
'07-Sep-2018 10:30:00',48.75,14.875
'07-Sep-2018 13:30:00',317.5625,47.625
'07-Sep-2018 16:30:00',494.4375,61.8125
'07-Sep-2018 19:30:00',388.125,54.625
'07-Sep-2018 22:30:00',74.0625,20.375
'08-Sep-2018 01:30:00',0,0
'08-Sep-2018 04:30:00',0,0
'08-Sep-2018 07:30:00',0,0
'08-Sep-2018 10:30:00',56.375,17.1875
'08-Sep-2018 13:30:00',342.1875,51.5
'08-Sep-2018 16:30:00',302.8125,38.125
'08-Sep-2018 19:30:00',384.875,55.4375
'08-Sep-2018 22:30:00',89.3125,24.3125
'09-Sep-2018 01:30:00',0,0
'09-Sep-2018 04:30:00',0,0
'09-Sep-2018 07:30:00',0,0
'09-Sep-2018 10:30:00',60.3125,18.25
'09-Sep-2018 13:30:00',439.5625,64.75
'09-Sep-2018 16:30:00',653.5,79.6875
'09-Sep-2018 19:30:00',500.1875,70.0625
'09-Sep-2018 22:30:00',96.0625,26.3125
'10-Sep-2018 01:30:00',0,0
'10-Sep-2018 04:30:00',0,0
'10-Sep-2018 07:30:00',0,0
'10-Sep-2018 10:30:00',36,11.25
'10-Sep-2018 13:30:00',138.0625,22.1875
'10-Sep-2018 16:30:00',185.375,23.8125
'10-Sep-2018 19:30:00',191.3125,28.125
'10-Sep-2018 22:30:00',31.9375,9.3125
'11-Sep-2018 01:30:00',0,0
'11-Sep-2018 04:30:00',0,0
'11-Sep-2018 07:30:00',0,0
'11-Sep-2018 10:30:00',39.0625,13
'11-Sep-2018 13:30:00',291.75,45.3125
'11-Sep-2018 16:30:00',709.125,89.0625
'11-Sep-2018 19:30:00',573.0625,83.8125
'11-Sep-2018 22:30:00',89.5625,25.9375
'12-Sep-2018 01:30:00',0,0
'12-Sep-2018 04:30:00',0,0
'12-Sep-2018 07:30:00',0,0
'12-Sep-2018 10:30:00',36.1875,11.375
'12-Sep-2018 13:30:00',268.8125,41.4375
'12-Sep-2018 16:30:00',406.9375,51.75
'12-Sep-2018 19:30:00',315.125,46.6875
'12-Sep-2018 22:30:00',62.3125,18.1875
'13-Sep-2018 01:30:00',0,0
'13-Sep-2018 04:30:00',0,0
'13-Sep-2018 07:30:00',0,0
'13-Sep-2018 10:30:00',16.875,5.6875
'13-Sep-2018 13:30:00',259.5625,40.4375
'13-Sep-2018 16:30:00',428.3125,54.6875
'13-Sep-2018 19:30:00',336.75,50.0625
'13-Sep-2018 22:30:00',82.25,25.375
'14-Sep-2018 01:30:00',0,0
'14-Sep-2018 04:30:00',0,0
'14-Sep-2018 07:30:00',0,0
'14-Sep-2018 10:30:00',59.1875,19.5
'14-Sep-2018 13:30:00',473.0625,72.5
'14-Sep-2018 16:30:00',785.9375,99.0625
'14-Sep-2018 19:30:00',599,89
'14-Sep-2018 22:30:00',107.375,32.0625
'15-Sep-2018 01:30:00',0,0
'15-Sep-2018 04:30:00',0,0
'15-Sep-2018 07:30:00',0,0
'15-Sep-2018 10:30:00',65.1875,21.75
'15-Sep-2018 13:30:00',539.9375,84.25
'15-Sep-2018 16:30:00',812,103
'15-Sep-2018 19:30:00',599.375,89.5
'15-Sep-2018 22:30:00',104.25,31.4375
'16-Sep-2018 01:30:00',0,0
'16-Sep-2018 04:30:00',0,0
'16-Sep-2018 07:30:00',0,0
'16-Sep-2018 10:30:00',57,18.6875
'16-Sep-2018 13:30:00',494.5625,75.3125
'16-Sep-2018 16:30:00',809.5,102.875
'16-Sep-2018 19:30:00',593.6875,89.125
'16-Sep-2018 22:30:00',100.9375,30.5
'17-Sep-2018 01:30:00',0,0
'17-Sep-2018 04:30:00',0,0
'17-Sep-2018 07:30:00',0,0
'17-Sep-2018 10:30:00',61.75,20.6875
'17-Sep-2018 13:30:00',533.5625,82.375
'17-Sep-2018 16:30:00',783.125,98.1875
'17-Sep-2018 19:30:00',558.3125,82.3125
'17-Sep-2018 22:30:00',90.3125,26.5625
'18-Sep-2018 01:30:00',0,0
'18-Sep-2018 04:30:00',0,0
'18-Sep-2018 07:30:00',0,0
'18-Sep-2018 10:30:00',50.6875,17.125
'18-Sep-2018 13:30:00',279.375,45.5
'18-Sep-2018 16:30:00',476.0625,61.75
'18-Sep-2018 19:30:00',184.25,29.1875
'18-Sep-2018 22:30:00',53.25,16
'19-Sep-2018 01:30:00',0,0
'19-Sep-2018 04:30:00',0,0
'19-Sep-2018 07:30:00',0,0
'19-Sep-2018 10:30:00',57.625,20.0625
'19-Sep-2018 13:30:00',522.75,83.5
'19-Sep-2018 16:30:00',777.875,100.3125
'19-Sep-2018 19:30:00',515,77.5625
'19-Sep-2018 22:30:00',68.1875,20.625
'20-Sep-2018 01:30:00',0,0
'20-Sep-2018 04:30:00',0,0
'20-Sep-2018 07:30:00',0,0
'20-Sep-2018 10:30:00',56.125,19.25
'20-Sep-2018 13:30:00',491.875,76.125
'20-Sep-2018 16:30:00',762.75,97.75
'20-Sep-2018 19:30:00',559.25,85.375
'20-Sep-2018 22:30:00',86.6875,26.6875
'21-Sep-2018 01:30:00',0,0
'21-Sep-2018 04:30:00',0,0
'21-Sep-2018 07:30:00',0,0
'21-Sep-2018 10:30:00',31.375,10.8125
'21-Sep-2018 13:30:00',320.6875,50.125
'21-Sep-2018 16:30:00',659.3125,85.1875
'21-Sep-2018 19:30:00',560.8125,86.9375
'21-Sep-2018 22:30:00',81.9375,25.625
'22-Sep-2018 01:30:00',0,0
'22-Sep-2018 04:30:00',0,0
'22-Sep-2018 07:30:00',0,0
'22-Sep-2018 10:30:00',52.75,18.8125
'22-Sep-2018 13:30:00',511.0625,81.4375
'22-Sep-2018 16:30:00',801.25,102.5
'22-Sep-2018 19:30:00',528.5625,79.25
'22-Sep-2018 22:30:00',75.25,23.125
'23-Sep-2018 01:30:00',0,0
'23-Sep-2018 04:30:00',0,0
'23-Sep-2018 07:30:00',0,0
'23-Sep-2018 10:30:00',48.3125,16.5
'23-Sep-2018 13:30:00',313.1875,50.5625
'23-Sep-2018 16:30:00',454.5625,58.3125
'23-Sep-2018 19:30:00',383.25,57.6875
'23-Sep-2018 22:30:00',54.3125,16.75
'24-Sep-2018 01:30:00',0,0
'24-Sep-2018 04:30:00',0,0
'24-Sep-2018 07:30:00',0,0
'24-Sep-2018 10:30:00',53.0625,19.3125
'24-Sep-2018 13:30:00',518.25,83
'24-Sep-2018 16:30:00',696.375,89.375
'24-Sep-2018 19:30:00',484.875,75.6875
'24-Sep-2018 22:30:00',76.9375,24.875
'25-Sep-2018 01:30:00',0,0
'25-Sep-2018 04:30:00',0,0
'25-Sep-2018 07:30:00',0,0
'25-Sep-2018 10:30:00',13.875,5.0625
'25-Sep-2018 13:30:00',152.5,24.75
'25-Sep-2018 16:30:00',161,21.6875
'25-Sep-2018 19:30:00',143.3125,22.5
'25-Sep-2018 22:30:00',18.0625,6
'26-Sep-2018 01:30:00',0,0
'26-Sep-2018 04:30:00',0,0
'26-Sep-2018 07:30:00',0,0
'26-Sep-2018 10:30:00',25.25,9.25
'26-Sep-2018 13:30:00',206,34.1875
'26-Sep-2018 16:30:00',459.875,61
'26-Sep-2018 19:30:00',261.4375,42.625
'26-Sep-2018 22:30:00',41.0625,14.125
'27-Sep-2018 01:30:00',0,0
'27-Sep-2018 04:30:00',0,0
'27-Sep-2018 07:30:00',0,0
'27-Sep-2018 10:30:00',21.6875,8.125
'27-Sep-2018 13:30:00',238.9375,38.375
'27-Sep-2018 16:30:00',371.4375,48.6875
'27-Sep-2018 19:30:00',360,58.1875
'27-Sep-2018 22:30:00',67.0625,22.75
'28-Sep-2018 01:30:00',0,0
'28-Sep-2018 04:30:00',0,0
'28-Sep-2018 07:30:00',0,0
'28-Sep-2018 10:30:00',16.375,6
'28-Sep-2018 13:30:00',128.0625,22.1875
'28-Sep-2018 16:30:00',142.4375,19.5625
'28-Sep-2018 19:30:00',167.5,28.25
'28-Sep-2018 22:30:00',37.1875,12.4375
'29-Sep-2018 01:30:00',0,0
'29-Sep-2018 04:30:00',0,0
'29-Sep-2018 07:30:00',0,0
'29-Sep-2018 10:30:00',36.4375,13.5
'29-Sep-2018 13:30:00',447.75,72.1875
'29-Sep-2018 16:30:00',757.8125,99.9375
'29-Sep-2018 19:30:00',525.5625,84.9375
'29-Sep-2018 22:30:00',62.8125,22.125
'30-Sep-2018 01:30:00',0,0
'30-Sep-2018 04:30:00',0,0
'30-Sep-2018 07:30:00',0,0
'30-Sep-2018 10:30:00',44.6875,17.375
'30-Sep-2018 13:30:00',495.1875,82.1875
'30-Sep-2018 16:30:00',753.0625,99.625
'30-Sep-2018 19:30:00',391.4375,62.1875
'30-Sep-2018 22:30:00',59.75,21.375
'01-Oct-2018 01:30:00',0,0
'01-Oct-2018 04:30:00',0,0
'01-Oct-2018 07:30:00',0,0
'01-Oct-2018 10:30:00',31.3125,12.1875
'01-Oct-2018 13:30:00',349.125,58.875
'01-Oct-2018 16:30:00',425.875,56.8125
'01-Oct-2018 19:30:00',308.0625,50.4375
'01-Oct-2018 22:30:00',39.5,14.1875
'02-Oct-2018 01:30:00',0,0
'02-Oct-2018 04:30:00',0,0
'02-Oct-2018 07:30:00',0,0
'02-Oct-2018 10:30:00',27.4375,10.8125
'02-Oct-2018 13:30:00',298.4375,51
'02-Oct-2018 16:30:00',477.3125,64
'02-Oct-2018 19:30:00',331.0625,57.125
'02-Oct-2018 22:30:00',50.1875,18.125
'03-Oct-2018 01:30:00',0,0
'03-Oct-2018 04:30:00',0,0
'03-Oct-2018 07:30:00',0,0
'03-Oct-2018 10:30:00',34.3125,13.9375
'03-Oct-2018 13:30:00',460.4375,77.4375
'03-Oct-2018 16:30:00',724.4375,97.8125
'03-Oct-2018 19:30:00',494.875,82.8125
'03-Oct-2018 22:30:00',50.9375,19.1875
'04-Oct-2018 01:30:00',0,0
'04-Oct-2018 04:30:00',0,0
'04-Oct-2018 07:30:00',0,0
'04-Oct-2018 10:30:00',38.25,15.75
'04-Oct-2018 13:30:00',473,80.5625
'04-Oct-2018 16:30:00',722.3125,97.6875
'04-Oct-2018 19:30:00',482.5,81
'04-Oct-2018 22:30:00',40.125,15
'05-Oct-2018 01:30:00',0,0
'05-Oct-2018 04:30:00',0,0
'05-Oct-2018 07:30:00',0,0
'05-Oct-2018 10:30:00',27.625,11.3125
'05-Oct-2018 13:30:00',372.5,61.75
'05-Oct-2018 16:30:00',724.25,97.0625
'05-Oct-2018 19:30:00',497.9375,83.375
'05-Oct-2018 22:30:00',49,19.0625
'06-Oct-2018 01:30:00',0,0
'06-Oct-2018 04:30:00',0,0
'06-Oct-2018 07:30:00',0,0
'06-Oct-2018 10:30:00',35.5625,15.125
'06-Oct-2018 13:30:00',389.375,67.75
'06-Oct-2018 16:30:00',629.1875,85.125
'06-Oct-2018 19:30:00',479,81.5
'06-Oct-2018 22:30:00',44.8125,17.875
'07-Oct-2018 01:30:00',0,0
'07-Oct-2018 04:30:00',0,0
'07-Oct-2018 07:30:00',0,0
'07-Oct-2018 10:30:00',19.6875,8.25
'07-Oct-2018 13:30:00',269.9375,46.625
'07-Oct-2018 16:30:00',659.8125,91.25
'07-Oct-2018 19:30:00',462.625,80.4375
'07-Oct-2018 22:30:00',41.625,17.0625
'08-Oct-2018 01:30:00',0,0
'08-Oct-2018 04:30:00',0,0
'08-Oct-2018 07:30:00',0,0
'08-Oct-2018 10:30:00',20.625,8.75
'08-Oct-2018 13:30:00',216.5625,38.375
'08-Oct-2018 16:30:00',240.4375,33.3125
'08-Oct-2018 19:30:00',177.0625,30.6875
'08-Oct-2018 22:30:00',19,7.6875
'09-Oct-2018 01:30:00',0,0
'09-Oct-2018 04:30:00',0,0
'09-Oct-2018 07:30:00',0,0
'09-Oct-2018 10:30:00',19.125,8.3125
'09-Oct-2018 13:30:00',289.0625,50.0625
'09-Oct-2018 16:30:00',571.125,78.625
'09-Oct-2018 19:30:00',457.0625,80.3125
'09-Oct-2018 22:30:00',38.375,16.375
'10-Oct-2018 01:30:00',0,0
'10-Oct-2018 04:30:00',0,0
'10-Oct-2018 07:30:00',0,0
'10-Oct-2018 10:30:00',29.3125,13.1875
'10-Oct-2018 13:30:00',433.3125,76.6875
'10-Oct-2018 16:30:00',664.3125,92
'10-Oct-2018 19:30:00',449.8125,79.75
'10-Oct-2018 22:30:00',36.125,15.75
'11-Oct-2018 01:30:00',0,0
'11-Oct-2018 04:30:00',0,0
'11-Oct-2018 07:30:00',0,0
'11-Oct-2018 10:30:00',20.8125,9.3125
'11-Oct-2018 13:30:00',257.125,45.9375
'11-Oct-2018 16:30:00',343.8125,48.6875
'11-Oct-2018 19:30:00',254.9375,45.1875
'11-Oct-2018 22:30:00',18.625,8.0625
'12-Oct-2018 01:30:00',0,0
'12-Oct-2018 04:30:00',0,0
'12-Oct-2018 07:30:00',0,0
'12-Oct-2018 10:30:00',13.75,6.125
'12-Oct-2018 13:30:00',116.6875,22.4375
'12-Oct-2018 16:30:00',461.9375,64.5625
'12-Oct-2018 19:30:00',455.3125,80.6875
'12-Oct-2018 22:30:00',34.75,15.625
'13-Oct-2018 01:30:00',0,0
'13-Oct-2018 04:30:00',0,0
'13-Oct-2018 07:30:00',0,0
'13-Oct-2018 10:30:00',17.1875,7.75
'13-Oct-2018 13:30:00',120.5,22.9375
'13-Oct-2018 16:30:00',141.125,19.6875
'13-Oct-2018 19:30:00',150.875,28.875
'13-Oct-2018 22:30:00',33,15.1875
'14-Oct-2018 01:30:00',0,0
'14-Oct-2018 04:30:00',0,0
'14-Oct-2018 07:30:00',0,0
'14-Oct-2018 10:30:00',26.5,11.9375
'14-Oct-2018 13:30:00',290.5625,52
'14-Oct-2018 16:30:00',533.4375,72.875
'14-Oct-2018 19:30:00',410.75,70.25
'14-Oct-2018 22:30:00',22.625,10.1875
'15-Oct-2018 01:30:00',0,0
'15-Oct-2018 04:30:00',0,0
